gene	mean_A	mean_B	log2FC	p_ttest	p_mannwhitney	p_ttest_fdr	p_mannwhitney_fdr
ZNF280B	0.6187646076794657	-0.044487704918032826	-0.6632523125974985	2.166934404261705e-13	6.513384272825669e-07	2.003791641642002e-11	1.0319595239483182e-05
TMEM90B	-0.46617696160267114	0.44682377049180333	0.9130007320944744	2.337631804216709e-13	2.661726219205265e-13	2.144388956576163e-11	5.477995521954183e-11
C2orf55	-0.337228714524207	0.18553278688524594	0.5227615014094529	2.345633662880079e-13	2.828945254577103e-10	2.144388956576163e-11	1.5674999131748788e-08
DIAPH3	0.22107679465776295	-0.4891188524590164	-0.7101956471167793	2.4174814015493623e-13	8.337933472901343e-12	2.1975862006174713e-11	7.821757219299869e-10
ELOVL5	-0.17336393989983306	0.4235477178423236	0.5969116577421567	2.5699611758138827e-13	4.1893942642786813e-13	2.3230716471261445e-11	7.79512011146093e-11
TP53INP1	-0.25204507512520874	0.2554303278688524	0.5074754029940611	2.7360123536829747e-13	4.233175228413762e-12	2.4593541212714562e-11	4.691148966037207e-10
RAI2	-0.3026627712854758	0.5809631147540983	0.8836258860395741	2.826607976544795e-13	3.194303877969632e-12	2.5266734634780973e-11	3.745692727602879e-10
OMD	-0.47001684474123534	0.503421930327869	0.9734387750691043	3.515023879531231e-13	3.6168588412185144e-14	3.1246814487103597e-11	1.0887824771423316e-11
TPRN	-0.23249582637729552	0.24547131147540976	0.4779671378527053	3.639387104033269e-13	7.1253638364488e-12	3.2174581595546866e-11	6.843403010349326e-10
USP1	0.1971368948247078	-0.11143442622950822	-0.30857132105421603	3.7290885524551346e-13	4.222541914825091e-08	3.272142015109241e-11	1.0285561338177205e-06
DTWD2	-0.19801335559265446	0.1939959016393443	0.39200925723199875	3.7419150452461176e-13	3.4728200346266595e-12	3.272142015109241e-11	4.0229111887484405e-10
CMAS	0.15997495826377295	-0.13143442622950824	-0.2914093844932812	4.0409219645065176e-13	2.282202307145187e-10	3.5145099680491825e-11	1.315135380937465e-08
HSPA4L	0.10833889816360602	-0.6963524590163935	-0.8046913571799995	4.121316120008851e-13	1.1216756381088944e-14	3.561140004795394e-11	4.350591527888133e-12
ZNF552	-0.4776961602671118	0.17459016393442633	0.6522863242015382	4.138801621483771e-13	2.0940476224378294e-08	3.561140004795394e-11	5.638831308003816e-07
YARS	0.15223706176961602	-0.11903688524590161	-0.27127394701551766	4.289939590713156e-13	6.53256003593269e-12	3.671549362477377e-11	6.427083090962264e-10
C9orf116	-0.42417362270450754	0.2621926229508197	0.6863662456553272	4.3228959590788095e-13	3.106614007046496e-11	3.680179681564976e-11	2.4098960733892607e-09
TRERF1	-0.37996661101836393	0.2012240663900415	0.5811906774084055	4.4600851502913434e-13	1.5874622450357013e-11	3.776987898325669e-11	1.378457586748935e-09
TYMS	0.20383138564273787	-0.3832172131147541	-0.5870485987574919	4.630037262353524e-13	8.726750325967802e-12	3.900382175459068e-11	8.000446696565664e-10
MFAP3	-0.1353672787979967	0.15182377049180326	0.2871910492898	4.747631113109446e-13	2.281624537891896e-13	3.960827998819136e-11	4.9481812155636183e-11
CCDC96	-0.32712854757929877	0.20038934426229518	0.5275178918415939	4.769347264676903e-13	2.315446016926387e-09	3.960827998819136e-11	9.076863858068849e-08
LRRC48	-0.3179048414023372	0.5159426229508196	0.8338474643531568	4.775640968122513e-13	1.5906704501936537e-11	3.960827998819136e-11	1.378457586748935e-09
KIF2C	0.12054257095158595	-0.5868237704918033	-0.7073663414433893	4.839178609296701e-13	4.093664590918614e-13	3.992942760183791e-11	7.79512011146093e-11
FAM161B	-0.24733722871452427	0.29836065573770487	0.5456978844522291	5.043819243073991e-13	2.228399285291452e-14	4.140563858217373e-11	7.134061140483062e-12
PGR	-1.0545246179966046	0.6973443983402489	1.7518690163368533	5.081393503569306e-13	4.193624090313181e-12	4.150234592509144e-11	4.672994711465555e-10
SRPK1	0.2218447412353923	-0.0883606557377049	-0.3102053969730972	5.428800417335799e-13	1.496308093042062e-08	4.411585793683485e-11	4.305140931321733e-07
SUOX	-0.16590984974958262	0.1575	0.32340984974958265	5.921429339928865e-13	1.4358894408502681e-09	4.787728546706303e-11	6.174936915247134e-08
KIAA1737	-0.10591819699499169	0.2055737704918032	0.31149196748679486	6.016791544342332e-13	7.723189737346395e-13	4.8390182715786005e-11	1.1711955925754846e-10
ZBTB7C	-0.6193656093489148	0.2431762295081967	0.8625418388571116	6.045013502717829e-13	7.76348636229732e-11	4.8390182715786005e-11	5.219391881372488e-09
LOXL1	-0.26732888146911515	0.3071516393442623	0.5744805208133774	6.197767803688662e-13	2.54742803610152e-13	4.922908011730696e-11	5.3519870895970376e-11
ORC6L	0.1284808013355593	-0.6363319672131147	-0.764812768548674	6.211002649977198e-13	1.783727636266483e-13	4.922908011730696e-11	3.997333632873188e-11
CDC7	0.21787145242070116	-0.3350409836065574	-0.5529124360272586	6.806885326422704e-13	2.146677979645196e-12	5.368763965791241e-11	2.7577291828957935e-10
CKAP5	0.11942404006677794	-0.15229508196721314	-0.27171912203399107	6.899154218440167e-13	6.833413133924568e-11	5.41499470120499e-11	4.703860392427461e-09
UNC5B	-0.20475792988313854	0.2931147540983607	0.4978726839814992	6.994321151543935e-13	2.755100395299606e-12	5.438082740310385e-11	3.3882695044388876e-10
COL4A5	-0.4607178631051753	0.3501639344262295	0.8108817975314049	6.996166110902733e-13	5.4138428370157357e-11	5.438082740310385e-11	3.858367356175631e-09
LOC400043	-0.2972625183639399	0.24887252868852458	0.5461350470524645	7.453735302808481e-13	1.258132283845692e-11	5.7658942799129064e-11	1.1227995589771577e-09
MIPOL1	-0.16652754590984967	0.30006147540983613	0.4665890213196858	8.056675755795795e-13	1.664781089506894e-12	6.202483871327958e-11	2.2994080218531937e-10
BUB1	0.1643735350584307	-0.5306766209016394	-0.69505015596007	8.294493848454077e-13	1.9198235702957906e-12	6.355162191506004e-11	2.530779188842863e-10
CDC45	0.09445742904841402	-0.6863729508196722	-0.7808303798680862	8.357383171285241e-13	9.971080675887517e-14	6.372999773743106e-11	2.5259223655567457e-11
RAD51AP1	0.19194490818030052	-0.36797131147540985	-0.5599162196557104	8.481823231648015e-13	4.165133668690268e-11	6.409931765543765e-11	3.06593361181803e-09
ADAMTS15	-0.6551060070671376	0.4205882352941177	1.0756942423612554	8.485490777258061e-13	1.9122491314614296e-10	6.409931765543765e-11	1.1277237641065956e-08
MAPT	-1.1255175292153592	0.07811475409836054	1.2036322833137196	8.627639733996298e-13	4.464049162433633e-10	6.486856229906563e-11	2.3086001937724086e-08
F7	-0.5100503355704699	0.47790123456790135	0.9879515701383712	9.045463034660585e-13	4.688826766318949e-13	6.769372103613434e-11	8.443655986597043e-11
CDC25B	0.22956594323873117	-0.31765560165975104	-0.5472215448984822	9.351215582653414e-13	1.8261895865108306e-12	6.965789755782104e-11	2.4554945180224626e-10
KDM4B	-0.28915692821368943	0.22711065573770495	0.5162675839513944	9.83025310293683e-13	1.5519412123593128e-10	7.28888352194717e-11	9.428042865082824e-09
LRRC46	-0.44491652754590993	0.3235245901639344	0.7684411177098444	1.0350179466801819e-12	4.344162985188701e-10	7.639192092699141e-11	2.2523759189786864e-08
KIAA1370	-0.2798497495826377	0.26198770491803275	0.5418374545006704	1.1335296357993735e-12	5.009475163789626e-10	8.328078465758867e-11	2.538595592423944e-08
RAB30	-0.24955759599332214	0.5004713114754099	0.7500289074687321	1.1608372218100385e-12	3.775019451597161e-12	8.467984884738423e-11	4.3016026734046973e-10
RHEB	0.14572621035058433	-0.12586065573770489	-0.2715868660882892	1.1630979860330586e-12	5.917727113815281e-11	8.467984884738423e-11	4.173239096452462e-09
TRIM2	0.23257929883138573	-0.44594262295081954	-0.6785219217822053	1.1770943728930992e-12	2.846446264743809e-10	8.531283090022507e-11	1.572876019551175e-08
BIRC5	0.1603505843071786	-0.6186475409836065	-0.7789981252907852	1.2127678300923287e-12	2.4547969240064906e-13	8.750419007258102e-11	5.211663069503885e-11
SNED1	-0.32554257095158595	0.20409836065573764	0.5296409316073236	1.2735112994035574e-12	2.251848603816252e-10	9.14767714616216e-11	1.301362019781375e-08
PSD3	-0.2613439065108514	0.6670286885245902	0.9283725950354416	1.2855036013168897e-12	5.178660246510292e-12	9.192779086750558e-11	5.222419925593303e-10
MAP3K1	-0.19284641068447414	0.32233606557377054	0.5151824762582446	1.30070341305611e-12	5.109396041189787e-12	9.260317661979119e-11	5.222419925593303e-10
CCNB2	0.1415358931552588	-0.538422131147541	-0.6799580243027998	1.3145454400985577e-12	4.217947546755599e-13	9.317637062196384e-11	7.79512011146093e-11
MICALL1	0.23949916527545906	-0.1530327868852459	-0.39253195216070497	1.324331148031243e-12	7.012287536503057e-09	9.345828145536272e-11	2.2628932371796826e-07
TLK2	0.19303005008347246	-0.07454918032786885	-0.2675792304113413	1.3508504131122688e-12	2.3651369321473184e-09	9.491346352391444e-11	9.191222887182903e-08
FAM72D	0.23939065108514188	-0.4510040983606557	-0.6903947494457976	1.4555858760675338e-12	1.7370966633083214e-11	1.0182772498228965e-10	1.472079941271661e-09
CYBRD1	-0.2497746243739565	0.5106967213114755	0.760471345685432	1.4639196055942205e-12	1.5017260093304627e-13	1.019673872468009e-10	3.4814151588719654e-11
REPS2	-0.11590150250417355	0.670204918032787	0.7861064205369606	1.5081178957038093e-12	1.0019028669965772e-13	1.0425149826286577e-10	2.5259223655567457e-11
SPATA17	-0.21754590984974959	0.36405737704918034	0.5816032868989299	1.5096705466281993e-12	4.331329179927313e-12	1.0425149826286577e-10	4.714769622273771e-10
FOXN2	0.10259599332220362	-0.28885245901639345	-0.39144845233859704	1.6170320536085362e-12	1.4006032037677108e-10	1.1118822966906559e-10	8.61242866365578e-09
PTEN	-0.17607679465776294	0.1076844262295082	0.2837612208872711	1.862272013599669e-12	7.254017440051361e-08	1.2750619871837733e-10	1.6347070139485574e-06
PDCD4	-0.1678797996661102	0.3981557377049181	0.5660355373710283	1.9060194770281177e-12	1.889870921136285e-12	1.2994853129399326e-10	2.5187772506133313e-10
RIBC1	-0.32268781302170285	0.2768647540983607	0.5995525671200636	1.915955960243362e-12	3.9516041342110173e-10	1.3007481603508733e-10	2.080937435584909e-08
STIL	0.18947412353923204	-0.31774590163934424	-0.5072200251785763	1.9599623659266133e-12	1.9998738129624435e-10	1.325033380998286e-10	1.175960785237304e-08
SLC25A13	0.1606010016694491	-0.17006147540983604	-0.33066247707928514	1.97890699154207e-12	5.2532686853607914e-14	1.3322432424230924e-10	1.4794762964493235e-11
ATL2	0.24203672787979968	-0.06840163934426227	-0.31043836722406193	1.9883887528905983e-12	8.176137537077795e-08	1.3330489597504053e-10	1.8101483862274648e-06
IMPA1	0.12000834724540896	-0.23159836065573772	-0.3516067079011467	2.009020793846688e-12	1.824468811073992e-12	1.3412923059333284e-10	2.4554945180224626e-10
FOXC1	0.6629799666110183	-0.21686475409836062	-0.8798447207093789	2.112125738007216e-12	1.3300587960990338e-06	1.4043017820056244e-10	1.8971680239406943e-05
ANKRD42	-0.14466611018363942	0.25670081967213115	0.4013669298557706	2.1401149276097446e-12	1.6759035113908447e-12	1.41705552202637e-10	2.2994080218531937e-10
SGOL1	0.13530050083472456	-0.5387090163934426	-0.6740095172281672	2.1885031686264046e-12	1.5705823791145492e-12	1.4431563927540513e-10	2.184625931335265e-10
C15orf23	0.1531135225375626	-0.22581967213114754	-0.3789331946687101	2.217989693107079e-12	4.840484286988162e-12	1.453320482927558e-10	5.00655013252637e-10
TIGD6	-0.1559432387312187	0.10520491803278689	0.2611481567640056	2.2219815960234882e-12	4.706270909465847e-10	1.453320482927558e-10	2.4152869713235794e-08
RCCD1	0.2025876460767947	-0.18764344262295077	-0.39023108869974543	2.3042543545177714e-12	1.2837677066882329e-11	1.5010304681858682e-10	1.1356276700085513e-09
TRIP13	0.1725041736227045	-0.46403688524590164	-0.6365410588686061	2.433307712094095e-12	4.323213596452501e-12	1.5762029562402285e-10	4.714769622273771e-10
ADRA2A	-0.4282077051926298	0.3474688796680499	0.7756765848606797	2.439245096978352e-12	1.4694199542561915e-10	1.5762029562402285e-10	8.980827593149432e-09
RARRES3	-0.4855091819699499	0.280266393442623	0.7657755754125729	2.5071860029540854e-12	6.905426810017423e-09	1.6136249115012493e-10	2.239156805968511e-07
TMCC2	0.46811352253756255	-0.1894262295081967	-0.6575397520457593	2.5924073025073592e-12	4.801734774989424e-07	1.6618260357507333e-10	7.970879726482445e-06
SALL2	-0.39337228714524203	0.24215163934426237	0.6355239264895044	2.6073884774401208e-12	4.815420736608162e-12	1.6647968492861726e-10	5.00655013252637e-10
SLMO1	0.13633555926544239	-0.36682377049180326	-0.5031593297572456	2.6306869222495948e-12	3.0378517943146507e-11	1.6730336987745448e-10	2.3748229782764413e-09
RND1	-0.4742487479131886	0.18206967213114744	0.656318420044336	2.7037937391341214e-12	1.595752093876768e-07	1.7127575300263e-10	3.164672957856493e-06
MCM10	0.1003171953255426	-0.6900204918032787	-0.7903376871288214	2.8096794927642973e-12	5.750744756600657e-13	1.7728526681795115e-10	9.746787478645266e-11
ZNF823	-0.10591819699499164	0.22049180327868853	0.32641000027368017	2.8544392563656355e-12	6.877011649999817e-13	1.7940596732391828e-10	1.092145259597215e-10
RAP2A	0.16285475792988313	-0.1652254098360656	-0.3280801677659487	2.898706434220342e-12	5.875157614479599e-09	1.814793250062463e-10	1.9586124615940337e-07
PLK1	0.062212020033388944	-0.6448360655737706	-0.7070480856071596	3.1841144319732166e-12	2.1065867448259707e-12	1.985751984901126e-10	2.7235735933586543e-10
AURKB	0.16687813021702838	-0.5823975409836064	-0.7492756712006348	3.2479912888319293e-12	2.495937392109254e-12	2.017767561285936e-10	3.088377991500095e-10
PAPSS1	0.19280467445742902	-0.09622950819672133	-0.2890341826541504	3.3772342302535995e-12	2.23940286995427e-06	2.089988414030016e-10	2.977357711543024e-05
CIRBP	-0.2127212020033389	0.13959016393442625	0.35231136593776513	3.4048959500677168e-12	6.485708897349437e-10	2.0990335569574544e-10	3.1520545241118264e-08
GRP	-0.3846748831385643	0.40995863114754105	0.7946335142861054	3.531909910850372e-12	2.4089087135427765e-11	2.1690240635718504e-10	1.9463726871171233e-09
WNT5A	-0.3528964941569282	0.4487551867219916	0.8016516808789198	3.734695759980503e-12	1.105036737953355e-13	2.2839971112836636e-10	2.6532721390215735e-11
DSCC1	0.33002504173622704	-0.2216188524590164	-0.5516438941952435	3.747515459160269e-12	3.001406823867699e-12	2.2839971112836636e-10	3.6449986328337276e-10
ZDHHC18	0.13933222036727883	-0.10377049180327869	-0.2431027121705575	3.8055627308613365e-12	2.0842379016180873e-09	2.3106228052663736e-10	8.390617612322396e-08
CREB3L1	-0.33192821368948244	0.3808196721311476	0.71274788582063	3.972610634462282e-12	7.909829603260557e-11	2.4011688921197827e-10	5.300111404257879e-09
LRRC6	-0.32979966611018363	0.4277049180327868	0.7575045841429704	3.9845375649221994e-12	8.135282855128782e-13	2.4011688921197827e-10	1.21541125855624e-10
TTC12	-0.17148829431438128	0.3081327800829875	0.4796210743973688	4.1059831230035895e-12	2.3152109845988404e-11	2.456708375942366e-10	1.902346615050547e-09
ATP7B	-0.353347245409015	0.3843852459016393	0.7377324913106543	4.1072377447389464e-12	6.9133081009257155e-12	2.456708375942366e-10	6.67150770753927e-10
GPR37	0.04857983193277308	-0.7224050632911392	-0.7709848952239122	4.21338333250753e-12	5.1645265178622605e-12	2.5108643637054134e-10	5.222419925593303e-10
KARS	0.12216193656093491	-0.14092213114754096	-0.26308406770847587	4.409544189839553e-12	2.0730293760142375e-10	2.6180651665873953e-10	1.2112098452564575e-08
CISH	-0.29495826377295487	0.23865145228215773	0.5336097160551125	4.472454092410296e-12	1.096529571889448e-09	2.645653909811826e-10	4.9365859230889004e-08
CIT	0.11399833055091817	-0.39981557377049187	-0.51381390432141	4.531573211215497e-12	8.473692510714527e-12	2.6708063358409283e-10	7.893209124373257e-10
NAE1	0.14251252086811353	-0.13131147540983606	-0.2738239962779496	4.624445742774156e-12	7.480788949783602e-11	2.715596058439276e-10	5.080135768625773e-09
HNRNPH2	-0.10359828380634388	0.13842148155737705	0.24201976536372094	4.643295704888788e-12	1.6113865453840267e-11	2.7167501051512945e-10	1.3829810737808696e-09
C10orf32	-0.21579298831385646	0.13463114754098357	0.35042413585484	4.7612455252538305e-12	2.9736651844597965e-11	2.766284628892599e-10	2.3428067619285014e-09
PTDSS1	0.20967445742904847	-0.15723360655737703	-0.3669080639864255	4.76234208951678e-12	6.70221050383449e-12	2.766284628892599e-10	6.530284234388301e-10
MCCC2	-0.22046684808013356	0.2903284815573771	0.5107953296375107	4.783818129702016e-12	9.72538068900318e-10	2.7687638024066704e-10	4.457981889011481e-08
UBTD2	-0.11925709515859761	0.10989754098360657	0.2291546361422042	5.004229208660982e-12	1.200065498183688e-10	2.8859515400485736e-10	7.595706034134304e-09
GSG2	0.17606076544240395	-0.39815508196721316	-0.5742158474096171	5.211091038354263e-12	2.3978734094982746e-11	2.9945162431114315e-10	1.9463726871171233e-09
WNT6	0.3887878419732442	-0.13311460245901638	-0.5219024444322605	5.282519987946851e-12	1.3490128314206279e-06	3.018402478652703e-10	1.9214858613645937e-05
TJP3	-0.34606010016694483	0.13057377049180327	0.47663387065874807	5.290177122312383e-12	1.1753847963666292e-08	3.018402478652703e-10	3.49650972830657e-07
EMP2	-0.17944073455759596	0.22565573770491806	0.405096472262514	5.377490617425446e-12	2.325790740433853e-08	3.0573789411440074e-10	6.213095820372235e-07
ASAH1	-0.10995826377295494	0.454282786885246	0.564241050658201	5.57911736106952e-12	1.5082238200228985e-12	3.160845011958049e-10	2.142208889157876e-10
FOXK2	0.1491819699499165	-0.14993775933609957	-0.29911972928601605	5.6541898052864075e-12	8.492371361936619e-12	3.1921373321774845e-10	7.893209124373257e-10
CNNM1	0.416669449081803	-0.19769547325102882	-0.6143649223328318	5.780376347134199e-12	1.087615805085793e-06	3.2519669729157085e-10	1.5930372674491908e-05
WNK3	0.47235392320534225	-0.14977366255144034	-0.6221275857567826	5.8930365194227e-12	4.690113992560829e-07	3.299693850072875e-10	7.830704397016504e-06
SEPT8	-0.11511686143572623	0.19022540983606553	0.30534227127179175	5.9062264065940834e-12	3.7733639399585553e-13	3.299693850072875e-10	7.31778627932924e-11
